512,0,122,0,0,3
4089,0,1321,0,0,7
7139,0,460,0,0,11
4372,0,566,0,0,9
3233,0,417,1,0,16
1811,0,192,0,0,0
492,0,56,0,0,3
1992,0,246,0,0,8
2625,0,372,1,0,16
4061,0,572,0,0,10
1195,0,162,0,0,1
4928,0,801,0,0,10
0,0,0,0,0,0
1791,0,242,1,0,6
1935,0,328,0,0,49
1848,0,166,2,0,1
4070,0,470,5,0,66
2846,0,426,2,0,9
1794,0,220,0,0,4
5301,0,874,0,0,5
2907,0,691,1,0,17
3237,0,309,6,0,3
2602,0,384,2,0,13
1601,0,154,2,0,8
2811,0,367,0,0,7
5324,0,845,0,0,10
6557,0,1248,8,0,13
5959,0,2414,0,0,6
569,0,305,0,0,0
7326,0,2495,2,0,12
4075,0,666,2,0,7
4761,0,619,0,0,8
3191,0,312,0,0,17
5101,0,2756,1,0,5
4104,0,478,1,0,8
5128,0,681,0,0,5
4395,0,587,4,0,18
3635,0,558,0,0,9
5377,0,774,0,0,20
4900,0,712,2,0,12
5112,0,972,0,0,9
5678,0,854,0,0,8
6382,0,464,0,0,20
3131,0,444,1,0,4
4282,0,373,2,0,36
3042,0,367,17,0,26
2549,0,272,0,0,15
2773,0,276,3,0,4
3623,0,455,0,0,12
1898,0,321,0,0,9
4667,0,257,0,0,6
4401,0,494,1,0,15
4582,0,463,1,0,7
3145,0,315,0,0,7
2527,0,353,2,0,15
5713,0,573,0,0,9
4264,0,220,5,0,15
3417,0,513,0,0,12
2639,0,348,0,0,6
1213,0,62,0,0,3
2022,0,188,0,0,12
3087,0,320,3,0,9
729,0,72,0,0,9
2876,0,330,2,0,12
4632,0,464,0,0,12
4841,0,538,0,0,18
3633,0,297,0,0,7
4703,0,422,0,0,3
2706,0,384,2,0,16
4831,0,563,1,0,17
4456,0,358,1,0,15
3598,0,418,0,0,12
1973,0,278,0,0,5
884,0,96,0,0,1
3491,0,358,3,0,14
4750,0,567,0,0,17
4341,0,490,1,0,14
4362,0,407,1,0,18
3757,0,340,0,0,20
1534,0,134,0,0,5
2981,0,262,1,0,3
5604,0,509,0,0,13
3759,0,333,2,0,13
4984,0,624,0,0,21
4648,0,510,0,0,18
4304,0,298,2,0,22
5616,0,298,0,0,9
93,0,5,0,0,0
0,0,0,0,0,0
4801,0,329,2,0,12
5622,0,961,0,0,10
4049,0,405,1,0,22
5226,0,718,3,0,23
4704,0,428,0,0,4
2283,0,146,1,0,9
1691,0,147,2,0,4
1368,0,173,0,0,8
5449,0,781,1,0,8
2746,0,377,0,0,1
6128,0,484,1,0,51
7368,0,881,0,0,16
4010,0,493,1,0,7
4393,0,488,2,0,45
3885,0,364,3,0,33
4756,0,554,0,0,25
5778,0,740,0,0,37
4121,0,399,1,0,16
4841,0,558,1,0,18
3766,0,400,1,0,16
8797,0,3972,1,0,18
3533,0,365,0,0,12
4777,0,720,0,0,17
2280,0,373,0,0,17
6185,0,1076,0,0,17
1229,0,89,0,0,21
8522,0,493,1,0,14
1398,0,94,1,0,18
2865,0,248,0,0,12
881,1,50,1,0,7
4138,0,504,0,0,12
4892,0,483,0,0,12
1167,0,118,0,0,1
129,0,16,0,0,5
2988,0,244,0,0,9
2177,0,245,2,0,13
683,0,75,0,0,17
3563,0,519,2,0,10
5456,0,643,0,0,20
3015,0,335,0,0,7
238,0,25,0,0,1
5134,0,463,0,0,15
0,0,0,0,0,0
4576,0,169,0,0,4
0,0,0,0,0,0
8267,2,707,1,0,5
5309,0,672,1,0,10
2498,0,320,0,0,7
4359,0,457,0,0,9
14562,0,1834,0,0,9
4146,0,577,2,0,12
4597,0,665,0,0,9
4282,0,376,2,0,6
0,0,0,0,0,0
3411,0,465,0,0,2
3159,0,321,1,0,7
2462,1,281,0,0,2
3145,0,397,0,0,3
3154,0,79,0,0,4
773,0,155,0,0,2
5523,0,587,0,0,8
3018,0,335,1,0,0
329,0,23,0,0,1
3525,0,341,0,0,5
4397,0,482,0,0,16
3674,0,342,4,0,5
4836,0,544,0,0,16
3451,0,430,1,0,18
1037,0,84,0,0,1
2406,0,389,0,0,5
2932,0,465,1,0,11
3656,0,494,0,0,9
212,0,37,0,0,0
71,0,17,0,0,0
6729,0,721,0,0,14
4064,0,431,0,0,7
3515,0,408,2,0,11
4114,0,699,1,0,11
0,0,0,0,0,0
3962,0,406,0,0,20
4873,0,506,0,0,16
2916,0,254,0,0,6
6417,0,1030,0,0,13
4991,0,511,1,0,18
9132,0,1405,0,0,14
8285,0,1095,0,0,30
3922,0,439,0,0,7
4134,0,646,3,0,11
3298,0,361,1,0,11
3820,0,495,5,0,16
658,0,135,0,0,0
5087,0,491,0,0,21
4757,0,493,3,0,21
4021,0,209,1,0,15
820,0,66,3,0,11
5882,0,633,0,0,14
4026,0,519,4,0,14
3829,0,323,1,0,13
4821,0,584,0,0,9
3609,0,237,5,0,21
3259,0,297,0,0,11
0,0,0,0,0,0
1297,0,178,0,0,16
43,0,1,0,0,0
5297,0,382,0,0,19
3609,0,392,0,0,10
2652,0,234,0,0,12
0,0,0,0,0,0
4360,0,375,5,0,14
2921,1,194,1,0,11
1706,0,198,1,0,8
3402,0,251,0,0,1
2844,0,285,1,0,7
4141,0,402,1,0,29
0,0,0,0,0,0
6127,0,658,0,0,10
4301,0,442,2,0,3
3705,0,321,8,0,45
4298,0,335,1,0,10
1081,0,140,1,0,12
2844,0,235,2,0,4
2196,0,195,1,0,9
5470,0,620,0,0,15
0,0,0,0,0,0
949,0,90,0,0,2
3391,0,290,0,0,25
965,0,98,0,0,7
466,0,57,1,0,5
408,0,51,0,0,2
115,0,4,0,0,0
1420,0,164,0,0,10
1453,0,102,1,0,24
1006,0,96,1,0,6
726,0,113,0,0,0
1333,0,94,0,0,9
901,0,68,0,0,10
828,0,67,2,0,10
6157,0,492,0,0,28
4862,0,386,0,0,25
9991,0,5179,0,0,26
3377,0,463,2,0,14
829,0,25,0,0,0
1849,0,197,0,0,10
2290,0,184,0,0,13
3533,0,239,1,0,22
5084,0,632,0,0,45
3961,0,310,0,0,32
2113,0,183,0,0,16
740,0,60,0,0,21
2906,0,190,2,0,12
2421,0,177,3,0,17
369,0,30,0,0,8
572,0,30,0,0,3
5797,0,473,0,0,29
2528,0,175,3,0,5
4332,0,339,0,0,22
2745,0,220,2,0,14
1083,0,90,1,0,24
309,0,12,0,0,0
463,0,38,0,0,8
5410,0,484,0,0,17
1130,0,84,1,0,6
2596,0,190,0,0,27
1579,0,120,0,0,11
1973,0,237,1,0,3
1665,0,125,0,0,15
5395,0,413,3,0,12
6417,0,774,0,0,9
7069,0,598,0,0,12
5134,0,426,0,0,8
7427,0,1249,0,0,11
5710,0,413,0,0,59
5381,0,407,0,0,48
8483,0,607,3,0,5
5081,0,450,0,0,21
3321,0,310,2,0,3
9671,0,490,0,0,13
2306,0,121,10,0,26
3858,0,335,0,0,16
0,0,0,0,0,0
3233,0,370,1,0,6
4856,0,427,1,0,6
2871,0,416,2,0,15
4849,0,486,1,0,21
5106,0,397,0,0,13
3967,0,276,1,0,5
1005,0,75,0,0,3
3005,0,257,0,0,12
3937,0,388,0,0,16
5294,0,904,0,0,10
6693,0,329,0,0,11
5287,0,503,4,0,15
3313,0,338,1,0,9
4824,0,439,0,0,6
6062,0,615,0,0,13
3041,0,256,4,0,15
0,0,0,0,0,0
5350,0,722,0,0,10
4937,0,454,2,0,13
1959,0,148,0,0,3
1488,0,207,1,0,6
1011,0,95,1,0,4
0,0,0,0,0,0
758,0,116,0,0,1
4409,0,454,1,0,7
4579,0,486,1,0,34
4647,0,508,0,0,9
3163,0,371,0,0,9
4325,0,548,0,0,7
1935,0,219,0,0,3
2149,0,183,0,0,7
3195,0,315,0,0,6
2374,0,387,3,0,5
3367,0,321,3,0,8
3125,0,329,1,0,3
4147,0,401,0,0,20
389,0,26,0,0,0
529,0,79,1,0,2
2824,0,274,1,0,8
543,0,57,7,0,0
657,0,56,0,0,3
1107,0,79,0,0,4
4416,0,423,1,0,9
5102,0,696,0,0,11
4870,0,332,7,0,7
4825,0,499,0,0,5
6293,0,687,1,0,23
6710,0,482,1,0,11
5404,0,730,1,0,14
3308,0,397,2,0,4
4292,0,401,0,0,11
2068,0,204,6,0,3
2925,0,174,6,0,21
4784,0,555,0,0,15
3758,0,382,3,0,13
1965,0,301,0,0,2
1507,0,109,0,0,5
2212,0,236,2,0,1
5465,0,724,1,0,10
6124,0,388,1,0,10
4247,0,389,0,0,19
2560,0,168,1,0,5
5825,0,572,0,0,11
4390,0,515,0,0,4
0,0,0,0,0,0
4832,0,502,0,0,0
4032,0,905,0,0,6
6352,0,473,0,0,2
6867,0,500,1,0,17
4722,0,667,0,0,13
3069,0,208,1,0,24
4577,0,598,1,0,8
5373,0,200,0,0,5
4898,0,539,0,0,9
4147,0,367,22,0,13
2586,0,254,0,0,9
6656,0,673,0,0,14
5303,0,553,4,0,9
6220,0,498,0,0,8
4797,0,504,1,0,2
5187,0,556,0,0,23
4858,0,493,0,0,17
5343,0,638,1,0,9
4960,0,408,2,0,35
203,0,17,0,0,1
5012,0,465,2,0,39
4823,0,400,11,0,20
5238,0,438,0,0,6
0,0,0,0,0,0
5620,0,561,0,0,13
5970,0,490,0,0,34
5293,0,375,4,0,48
4601,0,347,1,0,18
2883,0,280,7,0,9
2587,0,256,0,0,7
4094,0,399,0,0,16
1191,0,139,1,0,5
2407,0,197,0,0,28
3128,0,224,0,0,13
6041,0,558,0,0,26
5336,0,368,1,0,60
2971,0,283,1,0,25
4027,0,476,0,0,25
9552,0,1188,0,0,20
4930,0,370,0,0,47
3854,0,464,4,0,27
3196,0,283,0,0,9
0,0,0,0,0,0
3003,0,254,0,0,30
10435,0,1183,8,0,37
5990,0,630,0,0,10
9622,0,1159,0,0,20
3872,0,300,1,0,16
2322,0,732,15,0,14
2187,0,227,0,0,7
6434,0,718,0,0,19
6804,0,439,0,0,2
4327,0,417,0,0,23
5279,0,337,0,0,8
2365,0,230,2,0,7
2258,0,206,2,0,6
3816,0,222,0,0,13
5262,0,567,0,0,9
4327,0,258,0,0,53
4659,0,533,0,0,22
7856,0,1847,0,0,11
5872,0,386,1,0,40
4014,0,165,8,0,5
4682,0,458,0,0,5
8465,0,462,1,0,14
3528,0,249,0,0,5
3079,0,355,0,0,6
4836,0,493,0,0,10
4701,0,401,3,0,11
5160,0,563,0,0,10
3645,0,321,2,0,6
3104,0,327,0,0,11
3167,0,237,4,0,6
5376,0,546,0,0,12
3976,0,613,0,0,6
5282,0,591,0,0,7
4808,0,553,0,0,13
0,0,0,0,0,0
3579,0,292,0,0,5
3525,0,432,0,0,25
4171,0,434,0,0,4
5628,0,3619,0,0,0
10413,0,3284,0,0,2
3405,0,741,0,0,2
5624,0,902,0,0,6
4634,0,483,0,0,15
3068,0,319,0,0,13
6351,0,810,0,0,4
4630,0,573,0,0,9
5879,0,389,2,0,1
2249,0,473,12,0,2
2998,0,307,1,0,8
6616,0,1343,1,0,10
4341,0,170,28,0,23
4153,0,560,0,0,6
4072,0,261,3,0,5
5523,0,258,0,0,1
5901,0,1232,1,0,2
3982,0,423,0,0,2
4534,0,468,0,0,2
4677,0,738,0,0,4
5114,0,609,0,0,16
5013,0,660,0,0,9
6672,0,709,3,0,2
4423,0,943,1,0,5
6804,0,278,0,0,8
4251,0,507,0,0,10
3697,0,420,0,0,8
4021,0,570,1,0,2
5376,0,919,0,0,7
2,0,0,0,0,0
4148,0,356,1,0,10
0,0,0,0,0,0
6407,0,845,0,0,4
5759,0,865,0,0,14
5722,0,936,0,0,12
4496,1,953,0,0,14
4805,0,330,0,0,15
5134,0,590,0,0,8
2915,0,215,4,0,7
2818,0,232,0,0,7
4737,0,752,1,0,4
6526,0,650,0,0,21
4652,0,993,0,0,6
5557,0,593,0,0,11
5529,0,615,0,0,7
4849,0,469,0,0,11
3576,0,354,0,0,10
0,0,0,0,0,0
3359,0,284,0,0,7
2738,1,735,3,0,5
2392,0,159,0,0,0
0,0,0,0,0,0
5338,0,893,0,0,2
3163,0,814,0,0,3
6358,0,872,0,0,5
4129,0,1434,0,0,5
5526,0,955,0,0,8
6700,0,460,0,0,28
6690,0,363,0,0,13
5014,0,909,0,0,7
5605,0,884,0,0,4
5447,0,637,0,0,30
4490,0,682,0,0,47
3916,0,655,0,0,13
4055,0,628,0,0,29
5494,0,294,0,0,6
5524,0,586,0,0,8
5064,0,524,0,0,5
5036,0,286,0,0,17
4335,0,480,20,0,17
5344,0,602,0,0,28
5474,0,504,0,0,10
3832,0,405,0,0,8
4,0,1,0,0,0
6117,0,630,0,0,22
5170,0,489,0,0,15
4961,0,519,0,0,14
3073,0,214,0,0,23
1460,0,176,0,0,6
6762,0,833,0,0,13
5419,0,525,0,0,22
0,0,0,0,0,0
5074,0,519,0,0,22
22,0,9,0,0,1
5041,0,758,0,0,12
6247,0,477,0,0,25
6153,0,497,0,0,29
4830,0,396,1,0,17
3506,0,231,0,0,26
7459,0,1230,0,0,11
2920,0,134,40,0,9
3435,0,236,1,0,17
1824,0,114,0,0,10
3486,0,303,0,0,16
8658,0,895,0,0,20
6644,0,291,0,0,14
4960,2,167,0,0,5
8286,0,1840,0,0,27
5153,0,550,0,0,31
4236,0,427,0,0,21
2442,0,442,0,0,13
4670,0,816,0,0,11
7499,0,360,0,0,22
3024,0,282,0,0,10
4300,0,658,0,0,13
3929,0,465,0,0,5
27,0,3,0,0,0
395,0,49,0,0,2
5325,0,505,0,0,19
4188,0,306,1,0,16
0,0,0,0,0,0
3923,0,636,0,0,33
4771,0,2195,1,0,2
4685,0,422,0,0,16
3481,0,108,0,0,16
4592,0,405,0,0,7
6063,0,2311,0,0,17
7249,0,4249,0,0,11
20,0,2,0,0,0
7591,0,1316,1,0,5
6222,0,962,0,0,4
7290,0,647,0,0,19
4532,0,316,0,0,4
3575,0,319,2,0,12
28,0,3,0,0,0
4075,0,463,20,0,8
5190,0,437,1,0,16
11,0,1,0,0,0
8403,0,893,0,0,6
5096,0,518,0,0,12
3653,0,2203,2,0,12
4149,0,835,16,0,13
3370,0,808,0,0,13
6645,0,645,1,0,9
3753,0,425,4,0,7
4286,0,350,1,0,8
3028,0,225,6,0,3
5483,0,605,0,0,5
6342,0,689,0,0,1
6043,0,365,0,0,9
6502,0,831,0,0,5
5610,0,916,0,0,2
5568,0,244,0,0,35
4346,0,704,0,0,2
4801,0,469,0,0,9
4232,0,902,0,0,3
9081,0,605,0,0,16
6060,0,391,0,0,44
3817,0,389,2,0,11
4511,0,774,0,0,2
5715,0,223,0,0,1
5531,0,919,0,0,2
4857,0,343,1,0,7
5560,0,587,0,0,16
4687,0,564,0,0,11
5639,0,516,1,0,6
3368,0,382,0,0,13
0,0,0,0,0,0
4627,0,863,0,0,8
4798,0,379,0,0,8
2675,0,120,1,0,4
5652,0,914,0,0,11
5637,0,388,0,0,10
7901,0,640,0,0,25
5046,0,639,0,0,11
2987,1,315,0,0,7
3496,0,345,1,0,3
3510,0,153,0,0,3
2144,0,555,4,0,12
5210,0,783,0,0,13
5445,0,777,0,0,18
3417,0,190,0,0,5
4768,0,598,0,0,7
4951,0,647,0,0,10
4244,0,681,0,0,9
1569,0,119,0,0,5
5198,0,666,1,0,7
3340,0,397,17,0,5
4088,0,794,7,0,33
5295,0,751,0,0,10
4866,0,577,0,0,11
3233,0,310,0,0,2
0,0,0,0,0,0
5913,0,717,1,0,23
4849,0,902,0,0,7
5627,0,395,0,0,65
5055,0,680,0,0,5
4898,0,482,0,0,10
3362,0,301,0,0,7
3717,0,373,10,0,5
3320,0,216,0,0,1
3370,0,471,1,0,8
3742,0,317,0,0,4
4415,0,431,0,0,14
5784,0,673,0,0,16
5137,0,482,4,0,16
5329,0,975,0,0,6
6312,0,757,0,0,4
5580,0,410,1,0,46
5015,0,511,0,0,10
5128,1,807,0,0,2
6641,0,517,0,0,12
4298,0,457,12,0,7
5220,0,300,0,0,1
5538,0,754,1,0,1
6525,0,491,0,0,11
3380,0,296,0,0,32
3517,0,285,1,0,2
4400,0,475,0,0,2
5869,0,564,1,0,9
2154,0,213,0,0,15
2863,0,299,0,0,7
5905,0,576,4,0,3
4336,0,534,14,0,26
3546,0,336,0,0,11
3835,1,341,0,0,10
2985,0,404,2,0,0
2669,0,240,11,0,20
5883,0,999,1,0,5
6519,1,776,0,0,11
0,0,0,0,0,0
5462,0,696,0,0,19
3140,0,501,0,0,79
4816,0,626,2,0,19
3870,0,356,1,0,4
3796,0,230,5,0,91
4959,0,580,0,0,63
3083,0,204,2,0,31
4145,0,362,0,0,30
7345,0,1284,0,0,34
3565,0,375,1,0,25
6528,0,996,0,0,27
2518,0,253,0,0,14
2382,0,373,0,0,35
4561,0,1191,0,0,11
3808,0,677,0,0,32
0,0,0,0,0,0
4930,0,417,2,0,59
6415,1,4624,1,0,21
2235,0,226,17,0,20
3320,0,303,1,0,13
2922,0,450,4,0,21
6992,0,795,0,0,25
4723,0,300,0,0,46
3386,0,303,10,0,77
2587,0,454,33,0,263
3669,0,408,1,0,21
3950,0,272,2,0,42
3410,0,177,0,0,7
2586,0,255,6,0,20
3609,0,354,0,0,3
2335,0,779,0,0,17
2813,0,285,3,0,36
3091,0,417,6,0,39
2938,0,285,0,0,7
3553,0,328,0,0,7
3290,0,443,0,0,8
3323,0,486,6,0,37
1913,0,661,0,0,4
2027,0,677,0,0,6
2736,0,430,0,0,9
2365,0,382,0,0,24
5194,0,519,6,0,11
4110,0,409,1,0,8
6649,0,1379,0,0,3
6081,0,571,0,0,0
4433,0,220,0,0,12
3503,0,228,0,0,8
6056,0,651,0,0,9
5416,0,502,0,0,13
3515,0,258,0,0,7
3896,0,388,1,0,7
3963,0,345,0,0,4
8036,0,491,0,0,10
1536,0,221,0,0,0
5524,0,641,0,0,5
6375,0,669,0,0,20
2966,0,220,1,0,0
1977,0,207,0,0,12
2928,0,490,0,0,5
6362,0,503,0,0,5
4252,0,382,0,0,16
2475,0,174,1,0,5
4899,0,698,0,0,10
4500,0,467,0,0,16
4122,0,342,1,0,6
4199,0,622,0,0,3
4177,0,419,1,0,23
2904,0,295,1,0,4
0,0,0,0,0,0
4219,0,407,0,0,7
4338,0,591,0,0,7
4981,0,760,0,0,11
5707,0,553,0,0,18
4416,0,394,0,0,9
4403,0,664,1,0,10
5228,0,607,0,0,3
5710,0,588,0,0,16
5243,0,675,0,0,7
4607,0,555,0,0,6
5556,0,251,0,0,11
3824,0,479,5,0,19
7223,0,1342,0,0,14
6783,0,1559,0,0,10
6942,0,487,0,0,0
3195,0,496,0,0,6
5989,0,987,0,0,4
5953,0,453,0,0,15
0,0,0,0,0,0
5803,0,390,0,0,30
0,0,0,0,0,0
4369,0,538,0,0,30
8547,0,1131,0,0,12
5118,0,204,0,0,4
4643,0,330,1,0,4
3218,0,240,0,0,16
1587,0,63,1,0,0
4649,0,511,0,0,17
3134,0,602,0,0,6
4942,0,642,0,0,6
0,0,0,0,0,0
3759,0,274,0,0,15
3367,0,255,13,0,23
4545,0,706,1,0,10
4609,0,179,0,0,9
1681,0,200,0,0,3
5426,0,860,0,0,10
3171,0,377,0,0,1
5192,0,433,0,0,47
5168,0,611,0,0,23
5023,0,553,0,0,14
3594,0,469,2,0,15
2359,0,145,2,0,0
5149,0,500,0,0,10
4463,0,654,1,0,3
6068,0,595,0,0,9
5002,0,504,0,0,31
4202,0,290,0,0,9
2327,0,253,5,0,12
5969,0,578,0,0,20
3127,0,470,0,0,8
4428,0,627,0,0,7
5209,0,649,0,0,18
5631,0,544,0,0,50
3934,0,384,0,0,28
263,0,25,0,0,0
5714,0,580,0,0,16
6356,0,596,0,0,107
4341,0,336,0,0,87
4402,0,343,0,0,217
4184,0,313,0,0,77
0,0,0,0,0,0
4996,0,195,3,0,57
3282,0,268,2,0,50
0,0,0,0,0,0
3658,0,279,1,0,70
0,0,0,0,0,0
3595,0,270,0,0,64
5021,0,345,0,0,68
0,0,0,0,0,0
4049,0,130,2,0,27
4928,1,308,0,0,91
0,0,0,0,0,0
4392,0,567,0,0,4
5395,0,308,0,0,156
2834,0,198,0,0,45
6566,0,581,0,0,98
2912,0,138,0,0,89
1912,0,85,14,0,92
0,0,0,0,0,0
3713,0,355,0,0,53
1539,0,614,8,0,28
3211,0,346,0,0,46
800,0,62,0,0,4
3948,0,327,1,0,74
2313,0,181,0,0,18
4434,0,265,0,0,80
4410,0,306,0,0,66
3996,0,293,0,0,71
2338,0,63,0,0,0
2883,0,274,0,0,73
2891,1,410,0,0,7
3119,0,319,1,0,86
4465,0,484,0,0,91
2790,0,214,5,0,99
1220,0,63,0,0,52
3108,0,231,5,0,42
5522,0,654,0,0,4
4206,0,434,1,0,99
3749,0,421,1,0,88
5243,0,477,1,0,233
2623,0,332,0,0,58
4033,0,465,4,0,106
3823,0,468,3,0,66
1983,0,165,9,0,87
2638,0,184,0,0,37
4460,0,305,13,0,114
3265,0,278,0,0,41
3088,0,866,0,0,26
3656,0,351,1,0,78
4431,0,767,0,0,34
3821,0,437,3,0,54
2538,0,289,1,0,24
0,0,0,0,0,0
4664,0,528,0,0,6
5087,0,1135,1,0,4
5532,0,989,0,0,4
7530,0,1807,0,0,4
6892,0,331,0,0,2
3413,0,431,0,0,2
5123,0,544,0,0,106
3819,0,436,1,0,16
4259,0,322,0,0,76
4248,0,227,3,0,515
3654,0,465,0,0,6
4170,0,646,1,0,25
5052,0,638,0,0,89
3953,0,416,1,0,131
4355,0,585,0,0,15
3480,0,319,4,0,182
4200,0,622,0,0,75
3307,0,675,0,0,3
3499,0,349,0,0,20
2293,0,275,6,0,91
3463,0,409,0,0,8
4560,0,526,4,0,75
7230,0,348,0,0,12
5057,0,1144,0,0,40
4502,0,658,0,0,34
4086,0,388,0,0,38
5080,0,578,0,0,87
5615,0,753,0,0,83
3806,0,274,0,0,81
5038,0,472,0,0,165
2759,0,284,2,0,8
4797,0,490,0,0,6
0,0,0,0,0,0
2972,0,739,1,0,13
6460,0,608,0,0,3
5353,0,430,2,0,78
5515,0,915,0,0,7
5632,0,449,1,0,5
0,0,0,0,0,0
4054,0,449,0,0,721
3677,0,552,0,0,96
3492,0,744,0,0,24
4967,0,220,0,0,28
4972,0,641,0,0,90
4648,0,893,0,0,1
3677,0,479,0,0,91
6374,0,1143,0,0,80
2978,0,324,0,0,86
4442,0,515,0,0,88
3463,0,750,0,0,84
4417,0,148,0,0,35
4790,0,345,1,0,65
1501,0,128,0,0,20
0,0,0,0,0,0
9293,0,4304,0,0,25
6274,0,2367,0,0,26
2897,0,223,0,0,37
2164,0,348,0,0,7
5872,0,706,0,0,6
3909,0,824,0,0,8
5300,0,512,1,0,95
4540,0,845,0,0,93
4148,0,265,3,0,26
3527,0,285,3,0,85
4725,0,545,0,0,372
1990,0,510,1,0,6
1384,0,152,0,0,17
2837,0,256,0,0,24
2838,0,241,0,0,16
0,0,0,0,0,0
5300,0,665,0,0,84
3099,0,272,0,0,29
3355,0,362,1,0,57
1921,0,257,41,0,138
1946,0,331,1,0,27
2169,0,250,0,0,0
5649,0,984,0,0,9
6598,0,593,0,0,9
3920,0,560,0,0,104
3696,0,288,1,0,118
3668,0,311,2,0,61
2146,0,237,1,0,8
3468,0,421,0,0,35
3628,0,438,2,0,27
7657,0,686,3,0,75
3819,0,318,1,0,41
9292,0,832,1,0,21
12534,0,1069,3,0,36
4950,0,661,0,0,117
5198,0,681,0,0,14
5819,0,747,1,0,3
6336,0,508,0,0,49
5448,0,609,0,0,51
4254,0,337,0,0,29
4180,0,828,0,0,71
4852,0,583,9,0,347
2772,0,186,0,0,40
0,0,0,0,0,0
2,0,0,0,0,0
4027,0,390,1,0,75
4203,0,1249,5,0,37
4741,0,453,0,0,87
2473,0,227,1,0,36
2165,0,206,3,0,22
9456,0,1491,0,0,10
9245,0,1199,0,0,52
3030,0,266,0,0,29
12471,0,942,0,0,5
0,0,0,0,0,0
11226,0,867,1,0,56
4577,0,413,0,0,31
7415,0,521,0,0,22
7192,0,674,7,0,33
3747,1,450,0,0,76
5323,0,631,1,0,14
6371,0,817,0,0,86
5325,1,669,0,0,100
4517,1,473,1,0,129
3841,1,429,0,0,89
1848,0,177,2,0,10
2749,0,286,5,0,64
3323,0,487,0,0,30
2785,0,290,0,0,35
3511,0,372,1,0,34
7339,0,965,0,0,106
3009,0,379,4,0,54
2841,0,525,0,0,43
2244,0,185,0,0,21
2672,0,270,1,0,42
1508,0,195,4,0,18
4179,0,541,0,0,148
4296,0,579,0,0,127
7152,0,879,0,0,84
7820,0,1433,0,0,108
3699,0,359,0,0,136
1379,0,219,0,0,23
4900,0,524,2,0,69
4636,0,608,2,0,58
2970,0,507,0,0,70
0,0,0,0,0,0
1355,0,188,0,0,42
3659,0,174,3,0,29
6796,0,321,1,0,16
3462,0,412,10,0,26
2923,0,531,0,0,9
2004,0,328,3,0,28
2643,0,227,2,0,37
2517,0,447,0,0,25
3028,0,309,0,0,23
0,0,0,0,0,0
6400,0,995,0,0,93
4158,0,731,0,0,83
3568,0,398,0,0,81
2686,0,616,0,0,66
2384,2,175,0,0,12
169,0,22,0,0,3
4731,0,584,2,0,78
1507,0,208,0,0,38
432,0,134,0,0,3
0,0,0,0,0,0
1402,0,222,0,0,33
148,0,25,0,0,4
0,0,0,0,0,0
3180,0,476,0,0,80
2035,0,226,0,0,173
1083,0,123,1,0,14
658,0,85,0,0,30
4875,0,742,0,0,127
254,0,19,0,0,15
149,0,15,0,0,0
1335,0,129,0,0,57
1557,0,213,1,0,30
1671,0,213,0,0,2
3532,0,359,0,0,81
206,0,22,0,0,0
3147,0,409,0,0,8
1288,0,74,0,0,73
1342,0,194,0,0,1
4555,0,684,0,0,93
