0
46
333
600
898
1188
1486
1773
2096
2400
2685
2998
3275
3557
3844
4140
4439
4750
5054
5331
5612
5933
6229
6535
6861
7173
7476
7772
8056
8372
8659
8918
9198
9491
9792
10100
10422
10734
11073
11364
11655
11938
12220
12493
12783
13147
13432
13706
13986
14257
14538
14799
15139
15423
15732
16034
16327
16628
16935
17276
17554
17823
18131
18426
18722
19026
19331
19616
19898
20203
20489
20759
21051
21348
21626
21888
22143
22403
22667
22933
23240
23560
23882
24196
24468
24769
25081
25390
25648
25956
26274
26579
26861
27137
27438
27736
28029
28334
28610
28906
29203
29530
29851
30144
30452
30736
31043
31345
31683
31998
32283
32581
32890
33218
33530
33814
34097
34361
34633
34913
35172
35485
35772
36049
36363
36680
36971
37259
37522
37821
38137
38468
38778
39106
39436
39726
39993
40274
40588
40885
41198
41486
41801
42101
42425
42717
43036
43370
43636
43913
44205
44502
44813
45115
45413
45727
46032
46347
46664
46965
47270
47566
47891
48213
48549
48857
49220
49575
49862
50166
50488
50799
51136
51442
51745
52021
52336
52622
52925
53233
53535
53820
54106
54394
54724
55046
55343
